Date,tmp_air_max,tmp_air_min,sns_drt,rpr_hail,rpr_snow,rpr_gale,stations,Kinneret_Level,rain_mm,year,month,day,rain_day,rain_yesterday,rain_yesterday_mm,Change_from_last_day,KinneretInPrecent
1981-07-22,30.79310344827586,20.51379310344828,699.0,0.0,0.0,0.0,29,-209.36,0.0,1981,7,22,0,0.0,0.0,-0.010000000000019327,0.8386605783866052
1981-07-23,30.8,20.737931034482752,651.0,0.0,0.0,0.0,29,-209.36,0.0,1981,7,23,0,0.0,0.0,0.0,0.8386605783866052
1981-07-24,32.49310344827587,19.03448275862069,735.0,0.0,0.0,0.0,29,-209.37,0.0,1981,7,24,0,0.0,0.0,-0.009999999999990905,0.8371385083713859
1981-07-25,33.062068965517234,20.096551724137928,375.0,0.0,0.0,0.0,29,-209.38,0.0,1981,7,25,0,0.0,0.0,-0.009999999999990905,0.8356164383561666
1981-07-26,34.47931034482759,21.544827586206896,663.0,0.0,0.0,0.0,29,-209.39,0.0,1981,7,26,0,0.0,0.0,-0.009999999999990905,0.8340943683409473
1981-07-27,35.24827586206897,21.044827586206896,732.0,0.0,0.0,0.0,29,-209.41,0.0,1981,7,27,0,0.0,0.0,-0.020000000000010232,0.8310502283105043
1981-07-28,36.334482758620695,20.49310344827586,690.0,0.0,0.0,0.0,29,-209.42,0.0,1981,7,28,0,0.0,0.0,-0.009999999999990905,0.829528158295285
1981-07-29,32.51724137931034,22.52068965517242,657.0,0.0,0.0,0.0,29,-209.44,0.0,1981,7,29,0,0.0,0.0,-0.020000000000010232,0.8264840182648421
1981-07-30,30.941379310344825,22.53103448275862,630.0,0.0,0.0,0.0,29,-209.45,0.0,1981,7,30,0,0.0,0.0,-0.009999999999990905,0.8249619482496228
1981-07-31,30.872413793103462,22.544827586206893,645.0,0.0,0.0,0.0,29,-209.45,0.0,1981,7,31,0,0.0,0.0,0.0,0.8249619482496228
1981-08-01,31.551724137931036,22.124137931034483,585.0,0.0,0.0,0.0,29,-209.45,0.0,1981,8,1,0,0.0,0.0,0.0,0.8249619482496228
1981-08-02,31.444827586206905,21.337931034482757,684.0,0.0,0.0,0.0,29,-209.46,0.0,1981,8,2,0,0.0,0.0,-0.010000000000019327,0.8234398782343991
1981-08-03,32.027586206896565,20.03448275862069,699.0,0.0,0.0,0.0,29,-209.51,0.0,1981,8,3,0,0.0,0.0,-0.04999999999998295,0.8158295281582982
1981-08-04,34.65862068965517,21.131034482758622,720.0,0.0,0.0,0.0,29,-209.52,0.0,1981,8,4,0,0.0,0.0,-0.010000000000019327,0.8143074581430746
1981-08-05,33.50000000000001,21.062068965517245,702.0,0.0,0.0,0.0,29,-209.53,0.0,1981,8,5,0,0.0,0.0,-0.009999999999990905,0.8127853881278553
1981-08-06,33.98275862068966,20.782758620689656,726.0,0.0,0.0,0.0,29,-209.54,0.0,1981,8,6,0,0.0,0.0,-0.009999999999990905,0.811263318112636
1981-08-07,33.862068965517246,21.382758620689657,657.0,0.0,0.0,0.0,29,-209.55,0.0,1981,8,7,0,0.0,0.0,-0.010000000000019327,0.8097412480974123
1981-08-08,33.12068965517241,21.37586206896552,735.0,0.0,0.0,0.0,29,-209.56,0.0,1981,8,8,0,0.0,0.0,-0.009999999999990905,0.808219178082193
1981-08-09,32.61379310344827,21.144827586206894,735.0,0.0,0.0,0.0,29,-209.57,0.0,1981,8,9,0,0.0,0.0,-0.009999999999990905,0.8066971080669737
1981-08-10,32.10689655172414,21.02413793103448,699.0,0.0,0.0,0.0,29,-209.59,0.0,1981,8,10,0,0.0,0.0,-0.020000000000010232,0.8036529680365306
1981-08-11,32.00689655172415,20.813793103448276,687.0,0.0,0.0,0.0,29,-209.6,0.0,1981,8,11,0,0.0,0.0,-0.009999999999990905,0.8021308980213113
1981-08-12,31.81034482758621,20.158620689655173,732.0,0.0,0.0,0.0,29,-209.61,0.0,1981,8,12,0,0.0,0.0,-0.010000000000019327,0.8006088280060877
1981-08-13,32.13103448275862,20.49655172413793,729.0,0.0,0.0,0.0,29,-209.63,0.0,1981,8,13,0,0.0,0.0,-0.01999999999998181,0.7975646879756491
1981-08-14,33.02413793103448,19.993103448275864,723.0,0.0,0.0,0.0,29,-209.64,0.0,1981,8,14,0,0.0,0.0,-0.009999999999990905,0.7960426179604297
1981-08-15,33.48275862068966,20.913793103448278,699.0,0.0,0.0,0.0,29,-209.65,0.0,1981,8,15,0,0.0,0.0,-0.010000000000019327,0.7945205479452061
1981-08-16,33.46896551724138,20.965517241379306,726.0,0.0,0.0,0.0,29,-209.66,0.0,1981,8,16,0,0.0,0.0,-0.009999999999990905,0.7929984779299868
1981-08-17,32.98620689655173,20.331034482758618,639.0,0.0,0.0,0.0,29,-209.67,0.0,1981,8,17,0,0.0,0.0,-0.009999999999990905,0.7914764079147675
1981-08-18,32.2,19.848275862068967,693.0,0.0,0.0,0.0,29,-209.68,0.0,1981,8,18,0,0.0,0.0,-0.010000000000019327,0.7899543378995438
1981-08-19,30.537931034482757,20.906896551724138,669.0,0.0,0.0,0.0,29,-209.69,0.0,1981,8,19,0,0.0,0.0,-0.009999999999990905,0.7884322678843245
1981-08-20,30.92068965517242,20.696551724137933,597.0,0.0,0.0,0.0,29,-209.7,0.0,1981,8,20,0,0.0,0.0,-0.009999999999990905,0.7869101978691052
1981-08-21,31.33103448275863,20.882758620689657,681.0,0.0,0.0,0.0,29,-209.72,0.0,1981,8,21,0,0.0,0.0,-0.020000000000010232,0.7838660578386623
1981-08-22,30.368965517241385,19.696551724137933,648.0,0.0,0.0,0.0,29,-209.73,0.0,1981,8,22,0,0.0,0.0,-0.009999999999990905,0.7823439878234429
1981-08-23,30.32413793103449,20.644827586206898,672.0,0.0,0.0,0.0,29,-209.74,0.0,1981,8,23,0,0.0,0.0,-0.010000000000019327,0.7808219178082193
1981-08-24,32.393103448275866,21.19310344827586,672.0,0.0,0.0,0.0,29,-209.75,0.0,1981,8,24,0,0.0,0.0,-0.009999999999990905,0.779299847793
1981-08-25,33.15172413793104,20.06206896551724,735.0,0.0,0.0,0.0,29,-209.76,0.0,1981,8,25,0,0.0,0.0,-0.009999999999990905,0.7777777777777807
1981-08-26,32.83793103448276,19.30689655172414,687.0,0.0,0.0,0.0,29,-209.77,0.0,1981,8,26,0,0.0,0.0,-0.010000000000019327,0.776255707762557
1981-08-27,33.9896551724138,21.003448275862066,684.0,0.0,0.0,0.0,29,-209.78,0.0,1981,8,27,0,0.0,0.0,-0.009999999999990905,0.7747336377473377
1981-08-28,30.82413793103448,21.13448275862069,615.0,0.0,0.0,0.0,29,-209.79,0.0,1981,8,28,0,0.0,0.0,-0.009999999999990905,0.7732115677321184
1981-08-29,29.714285714285715,18.693103448275863,630.0,0.0,0.0,0.0,29,-209.8,0.0,1981,8,29,0,0.0,0.0,-0.010000000000019327,0.7716894977168948
1981-08-30,30.541379310344826,17.941379310344825,648.0,0.0,0.0,0.0,29,-209.81,0.0,1981,8,30,0,0.0,0.0,-0.009999999999990905,0.7701674277016755
1981-08-31,31.951724137931034,18.237931034482752,687.0,0.0,0.0,0.0,29,-209.82,0.0,1981,8,31,0,0.0,0.0,-0.009999999999990905,0.7686453576864561
1981-09-01,33.68214285714286,19.435714285714283,675.0,0.0,0.0,0.0,29,-209.83,0.0,1981,9,1,0,0.0,0.0,-0.010000000000019327,0.7671232876712325
1981-09-02,35.39655172413793,20.642857142857142,636.0,0.0,0.0,0.0,29,-209.83,0.0,1981,9,2,0,0.0,0.0,0.0,0.7671232876712325
1981-09-03,35.13103448275862,21.844827586206893,579.0,0.0,0.0,0.0,29,-209.83,0.0,1981,9,3,0,0.0,0.0,0.0,0.7671232876712325
1981-09-04,33.389655172413796,20.089655172413792,627.0,0.0,0.0,0.0,29,-209.84,0.0,1981,9,4,0,0.0,0.0,-0.009999999999990905,0.7656012176560132
1981-09-05,32.63214285714286,18.962068965517236,681.0,0.0,0.0,0.0,29,-209.85,0.0,1981,9,5,0,0.0,0.0,-0.009999999999990905,0.7640791476407939
1981-09-06,34.64827586206897,19.76206896551724,621.0,0.0,0.0,0.0,29,-209.87,0.0,1981,9,6,0,0.0,0.0,-0.020000000000010232,0.7610350076103508
1981-09-07,35.896551724137936,22.444827586206898,627.0,0.0,0.0,0.0,29,-209.87,0.0,1981,9,7,0,0.0,0.0,0.0,0.7610350076103508
1981-09-08,34.54137931034482,23.651724137931033,624.0,0.0,0.0,0.0,29,-209.87,0.0,1981,9,8,0,0.0,0.0,0.0,0.7610350076103508
1981-09-09,31.244827586206892,21.610344827586207,624.0,0.0,0.0,0.0,29,-209.87,0.0,1981,9,9,0,0.0,0.0,0.0,0.7610350076103508
1981-09-10,28.91724137931035,20.29655172413793,558.0,0.0,0.0,0.0,29,-209.88,0.0,1981,9,10,0,0.0,0.0,-0.009999999999990905,0.7595129375951315
1981-09-11,29.051724137931032,18.182758620689654,660.0,0.0,0.0,0.0,29,-209.89,0.0,1981,9,11,0,0.0,0.0,-0.009999999999990905,0.7579908675799122
1981-09-12,30.079310344827583,17.037931034482757,678.0,0.0,0.0,0.0,29,-209.9,0.0,1981,9,12,0,0.0,0.0,-0.010000000000019327,0.7564687975646885
1981-09-13,31.17241379310345,18.29310344827586,630.0,0.0,0.0,0.0,29,-209.92,0.0,1981,9,13,0,0.0,0.0,-0.01999999999998181,0.7534246575342499
1981-09-14,30.755172413793108,19.05862068965517,615.0,0.0,0.0,0.0,29,-209.93,0.0,1981,9,14,0,0.0,0.0,-0.010000000000019327,0.7519025875190263
1981-09-15,31.58620689655173,17.68965517241379,642.0,0.0,0.0,0.0,29,-209.93,0.0,1981,9,15,0,0.0,0.0,0.0,0.7519025875190263
1981-09-16,29.824137931034485,18.755172413793098,642.0,0.0,0.0,0.0,29,-209.94,0.0,1981,9,16,0,0.0,0.0,-0.009999999999990905,0.750380517503807
1981-09-17,29.7896551724138,17.9,630.0,0.0,0.0,0.0,29,-209.95,0.0,1981,9,17,0,0.0,0.0,-0.009999999999990905,0.7488584474885877
1981-09-18,29.41724137931034,17.651724137931033,612.0,0.0,0.0,0.0,29,-209.95,0.0,1981,9,18,0,0.0,0.0,0.0,0.7488584474885877
1981-09-19,29.33103448275862,15.75862068965517,696.0,0.0,0.0,0.0,29,-209.96,0.0,1981,9,19,0,0.0,0.0,-0.010000000000019327,0.747336377473364
1981-09-20,30.272413793103446,16.551724137931036,645.0,0.0,0.0,0.0,29,-209.98,0.0,1981,9,20,0,0.0,0.0,-0.01999999999998181,0.7442922374429254
1981-09-21,29.74827586206897,18.124137931034486,612.0,0.0,0.0,0.0,29,-209.98,0.0,1981,9,21,0,0.0,0.0,0.0,0.7442922374429254
1981-09-22,31.1,17.317241379310346,600.0,0.0,0.0,0.0,29,-210.0,0.0,1981,9,22,0,0.0,0.0,-0.020000000000010232,0.7412480974124824
1981-09-23,33.2551724137931,18.62758620689655,618.0,0.0,0.0,0.0,29,-210.0,0.0,1981,9,23,0,0.0,0.0,0.0,0.7412480974124824
1981-09-24,36.58275862068966,19.720689655172418,576.0,0.0,0.0,0.0,29,-210.01,0.0,1981,9,24,0,0.0,0.0,-0.009999999999990905,0.7397260273972631
1981-09-25,36.689655172413794,23.07241379310345,462.0,0.0,0.0,0.0,29,-210.01,0.0,1981,9,25,0,0.0,0.0,0.0,0.7397260273972631
1981-09-26,33.237931034482756,20.51034482758621,516.0,0.0,0.0,0.0,29,-210.02,0.0,1981,9,26,0,0.0,0.0,-0.010000000000019327,0.7382039573820395
1981-09-27,32.7448275862069,20.055172413793105,537.0,0.0,0.0,0.0,29,-210.04,30.8,1981,9,27,1,0.0,0.0,-0.01999999999998181,0.7351598173516009
1981-09-28,30.69655172413793,18.98275862068965,585.0,0.0,0.0,0.0,29,-210.04,0.0,1981,9,28,0,1.0,30.8,0.0,0.7351598173516009
1981-09-29,29.98275862068965,19.43103448275862,567.0,0.0,0.0,0.0,29,-210.05,0.0,1981,9,29,0,0.0,0.0,-0.010000000000019327,0.7336377473363772
1981-09-30,31.09310344827586,18.324137931034482,618.0,0.0,0.0,0.0,29,-210.06,0.0,1981,9,30,0,0.0,0.0,-0.009999999999990905,0.7321156773211579
1981-10-01,31.944827586206898,17.393103448275863,624.0,0.0,0.0,0.0,29,-210.06,0.0,1981,10,1,0,0.0,0.0,0.0,0.7321156773211579
1981-10-02,30.15172413793103,18.203448275862073,606.0,0.0,0.0,0.0,29,-210.06,0.0,1981,10,2,0,0.0,0.0,0.0,0.7321156773211579
1981-10-03,29.720689655172418,18.772413793103446,462.0,0.0,0.0,0.0,29,-210.06,0.0,1981,10,3,0,0.0,0.0,0.0,0.7321156773211579
1981-10-04,29.165517241379312,18.36551724137931,624.0,0.0,0.0,0.0,29,-210.07,0.0,1981,10,4,0,0.0,0.0,-0.009999999999990905,0.7305936073059386
1981-10-05,28.865517241379308,18.48965517241379,585.0,0.0,0.0,0.0,29,-210.08,0.0,1981,10,5,0,0.0,0.0,-0.010000000000019327,0.7290715372907149
1981-10-06,28.75357142857143,16.882758620689653,609.0,0.0,0.0,0.0,29,-210.09,0.0,1981,10,6,0,0.0,0.0,-0.009999999999990905,0.7275494672754956
1981-10-07,29.978571428571424,16.85,573.0,0.0,0.0,0.0,29,-210.1,0.0,1981,10,7,0,0.0,0.0,-0.009999999999990905,0.7260273972602763
1981-10-08,32.228571428571435,17.564285714285713,585.0,0.0,0.0,0.0,29,-210.11,0.0,1981,10,8,0,0.0,0.0,-0.010000000000019327,0.7245053272450527
1981-10-09,31.83571428571429,17.775,612.0,0.0,0.0,0.0,29,-210.11,5.0,1981,10,9,1,0.0,0.0,0.0,0.7245053272450527
1981-10-10,28.88214285714286,16.72413793103448,606.0,0.0,0.0,0.0,29,-210.12,18.2,1981,10,10,1,1.0,5.0,-0.009999999999990905,0.7229832572298334
1981-10-11,26.12068965517241,16.33448275862069,381.0,0.0,0.0,0.0,29,-210.13,36.44897959183673,1981,10,11,1,1.0,18.2,-0.009999999999990905,0.721461187214614
1981-10-12,26.958620689655167,17.00344827586207,375.0,0.0,0.0,0.0,29,-210.13,27.333333333333332,1981,10,12,1,1.0,36.44897959183673,0.0,0.721461187214614
1981-10-13,28.896551724137932,14.955172413793104,573.0,0.0,0.0,0.0,29,-210.13,0.0,1981,10,13,0,1.0,27.333333333333332,0.0,0.721461187214614
1981-10-14,31.75862068965517,14.96551724137931,609.0,0.0,0.0,0.0,29,-210.14,0.0,1981,10,14,0,0.0,0.0,-0.009999999999990905,0.7199391171993947
1981-10-15,28.13448275862068,16.224137931034484,570.0,0.0,0.0,0.0,29,-210.14,0.0,1981,10,15,0,0.0,0.0,0.0,0.7199391171993947
1981-10-16,29.768965517241373,16.40344827586207,609.0,0.0,0.0,0.0,29,-210.15,0.0,1981,10,16,0,0.0,0.0,-0.010000000000019327,0.7184170471841711
1981-10-17,31.54827586206897,16.651724137931033,597.0,0.0,0.0,0.0,29,-210.15,0.0,1981,10,17,0,0.0,0.0,0.0,0.7184170471841711
1981-10-18,32.32222222222222,16.700000000000003,588.0,0.0,0.0,0.0,29,-210.16,0.0,1981,10,18,0,0.0,0.0,-0.009999999999990905,0.7168949771689517
1981-10-19,30.777777777777782,15.866666666666665,621.0,0.0,0.0,0.0,29,-210.16,0.0,1981,10,19,0,0.0,0.0,0.0,0.7168949771689517
1981-10-20,29.54814814814815,15.425925925925926,612.0,0.0,0.0,0.0,29,-210.17,0.0,1981,10,20,0,0.0,0.0,-0.009999999999990905,0.7153729071537324
1981-10-21,31.951851851851853,15.074074074074073,606.0,0.0,0.0,0.0,29,-210.18,0.0,1981,10,21,0,0.0,0.0,-0.010000000000019327,0.7138508371385087
1981-10-22,32.37777777777777,17.385185185185183,564.0,0.0,0.0,0.0,29,-210.2,0.0,1981,10,22,0,0.0,0.0,-0.01999999999998181,0.7108066971080701
1981-10-23,28.54444444444444,16.896296296296292,483.0,0.0,0.0,0.0,29,-210.2,0.0,1981,10,23,0,0.0,0.0,0.0,0.7108066971080701
1981-10-24,28.185185185185187,17.033333333333335,561.0,0.0,0.0,0.0,29,-210.2,0.0,1981,10,24,0,0.0,0.0,0.0,0.7108066971080701
1981-10-25,27.951724137931024,14.986206896551726,549.0,0.0,0.0,0.0,29,-210.2,0.0,1981,10,25,0,0.0,0.0,0.0,0.7108066971080701
1981-10-26,28.61034482758621,15.958620689655174,570.0,0.0,0.0,0.0,29,-210.2,0.0,1981,10,26,0,0.0,0.0,0.0,0.7108066971080701
1981-10-27,30.831034482758625,15.45172413793103,594.0,0.0,0.0,0.0,29,-210.19,0.0,1981,10,27,0,0.0,0.0,0.009999999999990905,0.7123287671232894
1981-10-28,31.448275862068964,16.493103448275864,579.0,0.0,0.0,0.0,29,-210.19,0.0,1981,10,28,0,0.0,0.0,0.0,0.7123287671232894
1981-10-29,29.686206896551724,17.086206896551722,504.0,0.0,0.0,0.0,29,-210.2,0.0,1981,10,29,0,0.0,0.0,-0.009999999999990905,0.7108066971080701
1981-10-30,28.455172413793104,18.896551724137932,435.0,0.0,0.0,0.0,29,-210.2,4.25,1981,10,30,1,0.0,0.0,0.0,0.7108066971080701
1981-10-31,25.851724137931033,17.03448275862069,420.0,0.0,0.0,0.0,29,-210.21,1.1111111111111112,1981,10,31,1,1.0,4.25,-0.010000000000019327,0.7092846270928465
1981-11-01,25.83928571428572,14.085714285714284,480.0,0.0,0.0,0.0,29,-210.21,0.0,1981,11,1,0,1.0,1.1111111111111112,0.0,0.7092846270928465
1981-11-02,25.346428571428568,13.389285714285714,423.0,0.0,0.0,0.0,29,-210.22,0.0,1981,11,2,0,0.0,0.0,-0.009999999999990905,0.7077625570776271
1981-11-03,26.16785714285714,13.907142857142855,447.0,0.0,0.0,0.0,29,-210.22,22.818181818181817,1981,11,3,1,0.0,0.0,0.0,0.7077625570776271
1981-11-04,23.249999999999996,14.427586206896555,327.0,0.0,0.0,0.0,29,-210.22,51.744897959183675,1981,11,4,1,1.0,22.818181818181817,0.0,0.7077625570776271
1981-11-05,20.98965517241379,12.910344827586204,519.0,0.0,0.0,0.0,29,-210.24,50.0,1981,11,5,1,1.0,51.744897959183675,-0.020000000000010232,0.7047184170471842
1981-11-06,21.806896551724144,8.458620689655174,576.0,0.0,0.0,0.0,29,-210.25,0.0,1981,11,6,0,1.0,50.0,-0.009999999999990905,0.7031963470319649
1981-11-07,25.01379310344828,10.4,516.0,0.0,0.0,0.0,29,-210.26,0.0,1981,11,7,0,0.0,0.0,-0.009999999999990905,0.7016742770167456
1981-11-08,25.637931034482758,12.779310344827586,558.0,0.0,0.0,0.0,29,-210.27,2.3333333333333335,1981,11,8,1,0.0,0.0,-0.010000000000019327,0.7001522070015219
1981-11-09,23.951724137931038,13.065517241379307,495.0,0.0,0.0,0.0,29,-210.29,2.4444444444444446,1981,11,9,1,1.0,2.3333333333333335,-0.01999999999998181,0.6971080669710833
1981-11-10,23.475862068965522,12.524137931034483,540.0,0.0,0.0,0.0,29,-210.29,90.5609756097561,1981,11,10,1,1.0,2.4444444444444446,0.0,0.6971080669710833
1981-11-11,21.779310344827586,14.655172413793101,423.0,0.0,0.0,0.0,29,-210.3,19.126582278481013,1981,11,11,1,1.0,90.5609756097561,-0.010000000000019327,0.6955859969558597
1981-11-12,19.27931034482759,12.27586206896552,144.0,0.0,0.0,0.07692307692307693,29,-210.31,111.70270270270271,1981,11,12,1,1.0,19.126582278481013,-0.009999999999990905,0.6940639269406403
1981-11-13,18.548275862068962,10.382758620689653,501.0,0.0,0.0,0.0,29,-210.31,0.0,1981,11,13,0,1.0,111.70270270270271,0.0,0.6940639269406403
1981-11-14,20.76551724137931,7.524137931034483,507.0,0.0,0.0,0.0,29,-210.31,0.0,1981,11,14,0,0.0,0.0,0.0,0.6940639269406403
1981-11-15,21.444827586206895,10.962068965517243,519.0,0.0,0.0,0.0,29,-210.31,0.0,1981,11,15,0,0.0,0.0,0.0,0.6940639269406403
1981-11-16,21.48275862068966,9.60344827586207,498.0,0.0,0.0,0.0,29,-210.31,4.903225806451613,1981,11,16,1,0.0,0.0,0.0,0.6940639269406403
1981-11-17,19.686206896551727,10.951724137931036,204.0,0.0,0.0,0.0,29,-210.31,98.36036036036036,1981,11,17,1,1.0,4.903225806451613,0.0,0.6940639269406403
1981-11-18,16.92413793103448,12.379310344827589,36.0,0.08695652173913043,0.0,0.0,29,-210.32,277.01785714285717,1981,11,18,1,1.0,98.36036036036036,-0.009999999999990905,0.692541856925421
1981-11-19,17.513793103448275,11.758620689655173,165.0,0.0,0.0,0.0,29,-210.32,82.92660550458716,1981,11,19,1,1.0,277.01785714285717,0.0,0.692541856925421
1981-11-20,15.88965517241379,10.299999999999997,147.0,0.0,0.0,0.0,29,-210.32,98.01851851851852,1981,11,20,1,1.0,82.92660550458716,0.0,0.692541856925421
1981-11-21,16.744827586206895,7.131034482758621,534.0,0.043478260869565216,0.0,0.0,29,-210.32,15.6,1981,11,21,1,1.0,98.01851851851852,0.0,0.692541856925421
1981-11-22,17.603448275862068,6.224137931034483,468.0,0.0,0.0,0.0,29,-210.32,4.0,1981,11,22,1,1.0,15.6,0.0,0.692541856925421
1981-11-23,18.2448275862069,6.134482758620689,573.0,0.0,0.0,0.0,29,-210.32,0.0,1981,11,23,0,1.0,4.0,0.0,0.692541856925421
1981-11-24,19.782758620689656,6.886206896551726,552.0,0.0,0.0,0.0,29,-210.32,0.0,1981,11,24,0,0.0,0.0,0.0,0.692541856925421
1981-11-25,21.29655172413793,8.775862068965518,510.0,0.0,0.0,0.0,29,-210.32,0.0,1981,11,25,0,0.0,0.0,0.0,0.692541856925421
1981-11-26,21.7,10.572413793103447,510.0,0.0,0.0,0.0,29,-210.32,0.0,1981,11,26,0,0.0,0.0,0.0,0.692541856925421
1981-11-27,20.486206896551728,8.413793103448276,516.0,0.0,0.0,0.0,29,-210.32,0.5,1981,11,27,1,0.0,0.0,0.0,0.692541856925421
1981-11-28,18.50689655172414,10.43103448275862,360.0,0.0,0.0,0.0,29,-210.33,119.37837837837837,1981,11,28,1,1.0,0.5,-0.010000000000019327,0.6910197869101974
1981-11-30,18.986206896551728,8.982758620689653,480.0,0.0,0.0,0.0,29,-210.33,15.0,1981,11,30,1,1.0,43.945945945945944,0.009999999999990905,0.6910197869101974
1981-12-01,20.00714285714286,10.439285714285715,312.0,0.0,0.0,0.0,29,-210.33,3.6785714285714284,1981,12,1,1,1.0,15.0,0.0,0.6910197869101974
1981-12-02,18.05714285714286,9.671428571428574,96.0,0.0,0.0,0.0,29,-210.34,3.5416666666666665,1981,12,2,1,1.0,3.6785714285714284,-0.009999999999990905,0.6894977168949781
1981-12-03,19.010714285714283,9.22857142857143,480.0,0.0,0.0,0.0,29,-210.33,0.0,1981,12,3,0,1.0,3.5416666666666665,0.009999999999990905,0.6910197869101974
1981-12-04,20.196428571428573,8.60357142857143,384.0,0.0,0.0,0.0,29,-210.33,0.0,1981,12,4,0,0.0,0.0,0.0,0.6910197869101974
1981-12-05,21.242857142857144,10.089285714285714,438.0,0.0,0.0,0.0,29,-210.33,9.5,1981,12,5,1,0.0,0.0,0.0,0.6910197869101974
1981-12-06,18.348275862068967,9.250000000000002,288.0,0.0,0.0,0.0,29,-210.33,34.310679611650485,1981,12,6,1,1.0,9.5,0.0,0.6910197869101974
1981-12-07,16.73103448275862,10.537931034482757,456.0,0.0,0.0,0.0,29,-210.34,33.67948717948718,1981,12,7,1,1.0,34.310679611650485,-0.009999999999990905,0.6894977168949781
1981-12-08,20.137931034482765,8.158620689655175,474.0,0.0,0.0,0.0,29,-210.34,0.0,1981,12,8,0,1.0,33.67948717948718,0.0,0.6894977168949781
1981-12-09,20.29655172413793,8.244827586206897,516.0,0.0,0.0,0.0,29,-210.35,0.0,1981,12,9,0,0.0,0.0,-0.009999999999990905,0.6879756468797588
1981-12-10,19.979310344827585,6.837931034482759,489.0,0.0,0.0,0.0,29,-210.33,0.0,1981,12,10,0,0.0,0.0,0.01999999999998181,0.6910197869101974
1981-12-11,21.220689655172414,7.282758620689654,504.0,0.0,0.0,0.0,29,-210.34,0.0,1981,12,11,0,0.0,0.0,-0.009999999999990905,0.6894977168949781
1981-12-12,21.727586206896557,11.217241379310343,474.0,0.0,0.0,0.0,29,-210.35,0.0,1981,12,12,0,0.0,0.0,-0.009999999999990905,0.6879756468797588
1981-12-13,19.855172413793106,9.220689655172414,384.0,0.0,0.0,0.0,29,-210.35,0.0,1981,12,13,0,0.0,0.0,0.0,0.6879756468797588
1981-12-14,19.468965517241376,8.044827586206898,486.0,0.0,0.0,0.0,29,-210.35,0.0,1981,12,14,0,0.0,0.0,0.0,0.6879756468797588
1981-12-15,19.78275862068966,8.158620689655175,438.0,0.0,0.0,0.0,29,-210.35,0.0,1981,12,15,0,0.0,0.0,0.0,0.6879756468797588
1981-12-16,19.3,7.827586206896552,318.0,0.0,0.0,0.0,29,-210.34,39.55555555555556,1981,12,16,1,0.0,0.0,0.009999999999990905,0.6894977168949781
1981-12-17,17.434482758620685,9.668965517241379,204.0,0.0,0.0,0.0,29,-210.34,9.304347826086957,1981,12,17,1,1.0,39.55555555555556,0.0,0.6894977168949781
1981-12-18,19.37241379310345,11.855172413793106,219.0,0.0,0.0,0.0,29,-210.34,11.88,1981,12,18,1,1.0,9.304347826086957,0.0,0.6894977168949781
1981-12-19,20.00689655172414,9.606896551724137,453.0,0.0,0.0,0.0,29,-210.34,0.0,1981,12,19,0,1.0,11.88,0.0,0.6894977168949781
1981-12-20,20.75172413793104,10.234482758620691,129.0,0.0,0.0,0.0,29,-210.34,0.0,1981,12,20,0,0.0,0.0,0.0,0.6894977168949781
1981-12-21,21.737931034482763,10.306896551724135,441.0,0.0,0.0,0.0,29,-210.35,18.78205128205128,1981,12,21,1,0.0,0.0,-0.009999999999990905,0.6879756468797588
1981-12-22,19.255172413793108,8.986206896551725,327.0,0.0,0.0,0.0,29,-210.35,0.0,1981,12,22,0,1.0,18.78205128205128,0.0,0.6879756468797588
1981-12-23,22.45862068965517,12.00344827586207,393.0,0.0,0.0,0.0,29,-210.36,0.0,1981,12,23,0,0.0,0.0,-0.010000000000019327,0.6864535768645351
1981-12-24,19.56896551724138,13.165517241379312,168.0,0.0,0.0,0.0,29,-210.36,105.37931034482759,1981,12,24,1,0.0,0.0,0.0,0.6864535768645351
1981-12-25,16.924137931034483,10.410344827586206,204.0,0.045454545454545456,0.0,0.0,29,-210.36,14.926470588235293,1981,12,25,1,1.0,105.37931034482759,0.0,0.6864535768645351
1981-12-26,18.624137931034486,10.558620689655172,222.0,0.0,0.0,0.0,29,-210.36,1.5,1981,12,26,1,1.0,14.926470588235293,0.0,0.6864535768645351
1981-12-27,18.80344827586207,11.348275862068965,111.0,0.0,0.0,0.0,29,-210.36,35.58695652173913,1981,12,27,1,1.0,1.5,0.0,0.6864535768645351
1981-12-28,17.24137931034483,10.441379310344828,387.0,0.0,0.0,0.04,29,-210.36,2.0,1981,12,28,1,1.0,35.58695652173913,0.0,0.6864535768645351
1981-12-29,15.600000000000003,8.313793103448276,33.0,0.0,0.0,0.0,29,-210.35,55.41379310344828,1981,12,29,1,1.0,2.0,0.010000000000019327,0.6879756468797588
1981-12-30,16.337931034482757,7.66206896551724,357.0,0.0,0.0,0.0,29,-210.35,6.454545454545454,1981,12,30,1,1.0,55.41379310344828,0.0,0.6879756468797588
1981-12-31,16.158620689655173,7.417241379310344,201.0,0.0,0.0,0.0,29,-210.35,17.035714285714285,1981,12,31,1,1.0,6.454545454545454,0.0,0.6879756468797588
1982-01-01,18.748148148148147,10.36206896551724,258.0,0.0,0.0,0.0,29,-210.35,9.0,1982,1,1,1,1.0,17.035714285714285,0.0,0.6879756468797588
